|6.6.6
fo_1373-2273-10
           2
 T(K)
   1373.15000000000
   10.0000000000000
          91
 P(bar)
   1.00000000000000
   1.00000000000000
           1
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv
  2063.150       1.000000      -2566071.      -1717151.       64.96668       411.4682       195.0775       4.691968      0.2291544E-03  0.4859617E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2073.150       1.000000      -2570191.      -1715199.       64.75710       412.4117       195.1933       4.694263      0.2297417E-03  0.4871811E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2083.150       1.000000      -2574320.      -1713247.       64.54976       413.3513       195.3082       4.696565      0.2303317E-03  0.4884067E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2093.150       1.000000      -2578458.      -1711293.       64.34465       414.2868       195.4225       4.698872      0.2309245E-03  0.4896383E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2103.150       1.000000      -2582605.      -1709339.       64.14171       415.2185       195.5360       4.701185      0.2315201E-03  0.4908761E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2113.150       1.000000      -2586762.      -1707383.       63.94093       416.1463       195.6488       4.703505      0.2321185E-03  0.4921201E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2123.150       1.000000      -2590928.      -1705426.       63.74226       417.0703       195.7609       4.705830      0.2327198E-03  0.4933704E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2133.150       1.000000      -2595104.      -1703467.       63.54568       417.9904       195.8723       4.708161      0.2333239E-03  0.4946270E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2143.150       1.000000      -2599288.      -1701508.       63.35116       418.9067       195.9830       4.710499      0.2339309E-03  0.4958899E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2153.150       1.000000      -2603482.      -1699548.       63.15867       419.8193       196.0931       4.712842      0.2345409E-03  0.4971592E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2163.150       1.000000      -2607684.      -1697586.       62.96818       420.7282       196.2025       4.715192      0.2351537E-03  0.4984349E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2173.150       1.000000      -2611896.      -1695624.       62.77966       421.6334       196.3112       4.717547      0.2357696E-03  0.4997171E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2183.150       1.000000      -2616117.      -1693660.       62.59308       422.5349       196.4193       4.719909      0.2363884E-03  0.5010059E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2193.150       1.000000      -2620347.      -1691695.       62.40842       423.4328       196.5267       4.722277      0.2370103E-03  0.5023012E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2203.150       1.000000      -2624586.      -1689729.       62.22565       424.3271       196.6335       4.724652      0.2376352E-03  0.5036032E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2213.150       1.000000      -2628833.      -1687763.       62.04474       425.2178       196.7396       4.727032      0.2382631E-03  0.5049119E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2223.150       1.000000      -2633090.      -1685795.       61.86567       426.1050       196.8452       4.729419      0.2388942E-03  0.5062272E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2233.150       1.000000      -2637356.      -1683826.       61.68840       426.9887       196.9501       4.731812      0.2395283E-03  0.5075494E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2243.150       1.000000      -2641630.      -1681856.       61.51293       427.8689       197.0544       4.734212      0.2401656E-03  0.5088784E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2253.150       1.000000      -2645913.      -1679885.       61.33921       428.7457       197.1581       4.736618      0.2408061E-03  0.5102143E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2263.150       1.000000      -2650205.      -1677913.       61.16723       429.6190       197.2612       4.739030      0.2414498E-03  0.5115571E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
  2273.150       1.000000      -2654505.      -1675939.       60.99697       430.4889       197.3637       4.741449      0.2420967E-03  0.5129070E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
